"brand_name","model_name","condition_name","grade_name","gb_spec_name","colour_name","network_name"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Brand New","Brand New","16GB","Silver","UK Unlocked Only"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B B2B","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B B2B","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B B2B","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B B2B","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B B2B","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Brand New","Insurance Grade","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","BER-Scrap","Grade D","16GB","White","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Not Graded","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade D","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade D","16GB","Silver","Vodafone-Ireland"
"Apple","iPhone 5 16GB A1429","Working","Grade B B2B","16GB","Grey","Foreign"
"Apple","iPhone 5 16GB A1429","Non-working","Grade A - Very Good Condition","16GB","Silver","Unknown"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Silver","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Working","Grade B B2B","16GB","Silver","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Working","Not Graded","16GB","Silver","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Working","Not Graded","16GB","Silver","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Working","Not Graded","16GB","Silver","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Working","Not Graded","16GB","Silver","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Working","Not Graded","16GB","Silver","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Grey","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Working – Major Screen Burn","Grade D","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Gold","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","O2"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade A - Very Good Condition","16GB","White","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working - Unlock","Grade C - Acceptable Condition","16GB","Blue","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Non-working - Unlock","Unknown","16GB","Black","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Non-working - Unlock","Unknown","16GB","Black","NOS-Portugal"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Black","EE Network"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Black","EE Network"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Grey","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Silver","EE Network"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working - Minor Issue","Grade D","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade D","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Grey","Unlocked"
"Apple","iPhone 5 16GB A1429","Working - Minor Issue","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade D","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade D","16GB","Grey","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade B - Good Condition","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade C - Acceptable Condition","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade D","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade C - Acceptable Condition","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade C - Acceptable Condition","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade C - Acceptable Condition","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Silver","EE Network"
"Apple","iPhone 5 16GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","16GB","Silver","EE Network"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade C - Acceptable Condition","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Black","Vodafone"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade D","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Grey","O2"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade D","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Not Graded","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade D","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","IOS Locked and Blacklisted","Grade D","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Non-working","Unknown","16GB","Black","Damaged"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade C - Acceptable Condition","16GB","Black","O2"
"Apple","iPhone 5 16GB A1429","Account Locked Disposal","Grade B - Good Condition","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Silver","EE Network"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Silver","Vodafone"
"Apple","iPhone 5 16GB A1429","Non-working - Need Repair - HardWare","Unknown","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade B - Good Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade B - Good Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working - Need Repair - HardWare","Unknown","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working - Need Repair - HardWare","Unknown","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working - Need Repair - HardWare","Unknown","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Non-working - Need Repair - HardWare","Unknown","16GB","Silver","Damaged"
"Apple","iPhone 5 16GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Black","EE Network"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","160GB","White","EE Network"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Silver","O2"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Grey","Unlocked"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Silver","EE Network"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Grey","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade D","16GB","Black","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Black","EE Network"
"Apple","iPhone 5 16GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Black","Vodafone"
"Apple","iPhone 5 16GB A1429","Working","Grade C - Acceptable Condition","16GB","Grey","O2"
"Apple","iPhone 5 16GB A1429","Working","Grade B - Good Condition","16GB","Silver","Unlocked"
"Apple","iPhone 5 32GB A1429","Working","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","iPhone 5 32GB A1429","Working","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","iPhone 5 32GB A1429","Working","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","iPhone 5 32GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","iPhone 5 32GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","32GB","Silver","Unlocked"
"Apple","iPhone 5 32GB A1429","Working – Major Screen Burn","Not Graded","32GB","White","Unlocked"
"Apple","iPhone 5 32GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Silver","Unlocked"
"Apple","iPhone 5 32GB A1429","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","iPhone 5 64GB A1429","Working – Major Screen Burn","Grade D","64GB","Black","Unlocked"
"Apple","iPhone 5 64GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","64GB","Grey","Virgin"
"Apple","iPhone 5 64GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","64GB","Silver","Virgin"
"Apple","iPhone 5 64GB A1429","Working","Grade B - Good Condition","64GB","Silver","Vodafone"
"Apple","iPhone 5 64GB A1429","Non-working - Need Repair - HardWare","Unknown","64GB","Silver","Unlocked"
"Apple","iPhone 5 64GB A1429","Working – Major Screen Burn","Grade C - Acceptable Condition","64GB","Black","Vodafone"
"Apple","iPhone 5C 16GB A1507","Working","Grade A - Very Good Condition","16GB","Blue","Unlocked"
"Apple","iPhone 5C 16GB A1507","Working","Grade B - Good Condition","16GB","Blue","Unlocked"
"Apple","iPhone 5C 16GB A1507","Working","Grade A - Very Good Condition","16GB","Blue","Unlocked"
"Apple","iPhone 5C 16GB A1507","Working","Not Graded","16GB","Blue","Foreign"
"Apple","iPhone 5C 16GB A1507","Working","Grade A - Very Good Condition","16GB","Blue","Unlocked"
"Apple","iPhone 5C 16GB A1507","Working","Grade C - Acceptable Condition","16GB","Blue","Unlocked"
"Apple","iPhone 5C 16GB A1507","Working","Grade B - Good Condition","16GB","Blue","Unlocked"
"Apple","iPhone 5C 16GB A1507","Brand New","Insurance Grade","16GB","Blue","Unlocked"
"Apple","iPhone 5C 16GB A1507","Working","Grade B - Good Condition","16GB","Blue","Unlocked"
"Apple","iPhone 5C 16GB A1507","Working","Grade A - Very Good Condition","16GB","Blue","Unlocked"
